Namespace(modes=6, res1d=12, width=64, seed=4)
torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 3]) torch.Size([1200, 4325, 3])
17717249 29027
0 4.807026324328035 4.843888664245606 1.7492308044433593
1 3.420798588078469 1.1979925155639648 0.680972785949707
2 3.4213842442259192 0.5348373641967773 0.399228572845459
3 3.4200975061394274 0.34630167961120606 0.25854719161987305
4 3.419866564217955 0.21428062438964843 0.1587818193435669
5 3.4215826159343123 0.13897282791137694 0.11923163890838623
6 3.426968507003039 0.16653065681457518 0.23819570541381835
7 3.427793740760535 0.1432056541442871 0.1077740240097046
8 3.429581708740443 0.10616693258285523 0.23116495132446288
9 3.418915252201259 0.16922106170654297 0.1421847629547119
10 3.423379870131612 0.1208351263999939 0.08089231967926025
11 3.416816294193268 0.11474528598785401 0.07550956726074219
12 3.417850671336055 0.10051628589630127 0.10588749885559082
13 3.4190077260136604 0.08762150859832764 0.07947865962982177
14 3.415793760214001 0.07376302099227905 0.08668811798095703
15 3.419871993828565 0.06183052110671997 0.0624151873588562
16 3.420127402059734 0.05769494414329529 0.0441500186920166
17 3.4152915100567043 0.04319682240486145 0.02848207712173462
18 3.418143899179995 0.041821054697036744 0.03133310317993164
19 3.424509313888848 0.04478637385368347 0.051454637050628665
20 3.42736948793754 0.04462796688079834 0.042694292068481444
21 3.439722028095275 0.04584526038169861 0.07353820323944092
22 3.417570065241307 0.0751555643081665 0.10079710006713867
23 3.4205194348469377 0.08224433326721191 0.08175158500671387
24 3.416569401975721 0.07589244890213012 0.07260079860687256
25 3.4187028952874243 0.06474959230422973 0.08624593257904052
26 3.4202930219471455 0.0685037226676941 0.07707173109054566
27 3.416933363303542 0.06768500185012817 0.060013952255249026
28 3.4198796283453703 0.06059927225112915 0.06092929601669311
29 3.419129694812 0.058429974794387815 0.061129946708679196
30 3.4184774537570775 0.0593770604133606 0.051419389247894284
31 3.4191792369820178 0.054832485914230344 0.05712620735168457
32 3.419219042174518 0.05539413213729858 0.04945266723632812
33 3.4236438325606287 0.056304504871368406 0.03878062129020691
34 3.418907538987696 0.054073015451431276 0.041020498275756836
35 3.4216342330910265 0.03512055587768555 0.021267876625061036
36 3.4403143068775535 0.032487058401107785 0.02066380739212036
37 3.429287396837026 0.03790964865684509 0.03789800524711609
38 3.4208692708052695 0.03408392238616943 0.024243866205215455
39 3.4221069468185306 0.027844441413879394 0.03831686019897461
40 3.414905857760459 0.03011162233352661 0.029567456245422362
41 3.4181191730313003 0.029987738609313964 0.027023265361785887
42 3.4161665779538453 0.029993227481842043 0.02213908910751343
43 3.4186061238870025 0.02879732275009155 0.01898836135864258
44 3.4231008673086762 0.027010695457458496 0.03128454804420471
45 3.4156831330619752 0.026201671838760376 0.028476728200912474
46 3.4173464463092387 0.029463221311569213 0.027103102207183837
47 3.4207173669710755 0.050933964729309084 0.030321240425109863
48 3.4217172376811504 0.058049300193786624 0.049037747383117676
49 3.4277911162935197 0.040239267349243164 0.03759898781776428
50 3.4330095550976694 0.027878852248191834 0.04861094951629639
51 3.4234090941026807 0.050004389286041256 0.05849984645843506
52 3.4220018200576305 0.05121837091445923 0.06128720998764038
53 3.416624686215073 0.05388815546035767 0.04610474109649658
54 3.4213593481108546 0.054031584262847904 0.03299200415611267
55 3.4155901190824807 0.0358195424079895 0.02789373755455017
56 3.4180263290181756 0.03254329705238342 0.048726100921630856
57 3.4187288940884173 0.03309295606613159 0.021415808200836182
58 3.415674816817045 0.04721879553794861 0.0469536018371582
59 3.417379959952086 0.04838353037834167 0.030609835386276246
60 3.4183742897585034 0.04850290417671203 0.03467706918716431
61 3.4167398810386658 0.05079190945625305 0.04440213203430176
